户型,建筑面积,朝向,楼层,装修,建筑年代,电梯,产权性质,住宅类别,建筑结构,建筑类别,区域,学校,总价,单价
1室1厅1卫,36.0,西,中,简装修,2020,无 ,商品房,普通住宅,平层,板楼,城关,1,106.0,29444.0
2室2厅1卫,101.23,东西,高,,,有 ,,,,,城关,0,94.0,9286.0
2室2厅1卫,66.75,南北,高,,2014,有 ,个人产权,普通住宅,平层,板楼,安宁,0,79.8,11955.0
2室2厅1卫,103.0,东西,高,简装修,2004,有 ,商品房,,,板楼,城关,0,137.0,13301.0
2室1厅1卫,76.27,南北,高,精装修,2002,无 ,个人产权,普通住宅,跃层,塔楼,城关,1,86.0,11276.0
3室2厅2卫,110.0,南北,低,毛坯,2020,有 ,商品房,,,板楼,城关,1,180.0,16364.0
3室2厅1卫,112.0,南北,中,,,有 ,,,,,榆中,0,60.0,5357.0
2室2厅1卫,87.0,南北,中,简装修,2005,无 ,个人产权,普通住宅,平层,钢混,七里河,0,98.0,11264.0
3室2厅2卫,136.0,南北,低,,,无 ,,,,,永登,0,71.0,5221.0
1室1厅1卫,47.4,西北,中,简装修,2008,有 ,个人产权,普通住宅,平层,塔楼,七里河,1,68.0,14346.0
2室2厅1卫,97.0,南北,低,精装修,2012,有 ,商品房,普通住宅,平层,板楼,城关,0,127.5,13144.0
2室2厅1卫,83.0,南北,低,,,无 ,,,,,榆中,0,43.0,5181.0
2室2厅1卫,54.0,南北,高,简装修,2004,有 ,个人产权,普通住宅,平层,砖混,安宁,0,66.0,12222.0
3室2厅2卫,151.69,南北,高,简装修,2010,无 ,个人产权,普通住宅,平层,钢混,城关,1,170.0,11207.0
2室2厅1卫,155.0,南,中,简装修,2001,有 ,个人产权,普通住宅,平层,板楼,城关,1,173.0,11161.0
3室2厅2卫,133.0,南北,高,精装修,2017,有 ,个人产权,普通住宅,平层,钢混,城关,0,135.0,10150.0
3室2厅2卫,138.0,南北,中,,,有 ,,,,,榆中,0,75.0,5435.0
2室1厅1卫,69.0,东西,高,豪华装修,2004,无 ,商品房,普通住宅,平层,,城关,1,68.0,9855.0
2室2厅1卫,118.0,南北,中,精装修,2004,有 ,个人产权,普通住宅,平层,板楼,城关,1,179.0,15169.0
3室2厅1卫,125.0,南北,中,简装修,2003,无 ,商品房,普通住宅,,板楼,城关,1,157.0,12560.0
2室2厅1卫,85.98,西南,高,简装修,2005,有 ,商品房,,,板楼,七里河,1,90.0,10468.0
2室1厅1卫,103.15,东西,高,简装修,2009,无 ,个人产权,普通住宅,平层,,七里河,0,105.0,10179.0
2室2厅1卫,94.3,南北,中,精装修,2010,有 ,商品房,普通住宅,平层,板楼,城关,1,136.0,14422.0
2室2厅2卫,91.0,南北,高,精装修,,无 ,商品房,普通住宅,平层,钢混,城关,0,158.0,17363.0
2室1厅1卫,67.17,西北,低,简装修,2004,无 ,个人产权,普通住宅,平层,板楼,安宁,0,70.0,10421.0
1室2厅1卫,62.58,南,低,精装修,2010,有 ,商品房,,,塔楼,城关,1,95.0,15181.0
2室2厅1卫,75.0,南北,中,精装修,2005,有 ,个人产权,普通住宅,开间,钢混,西固,0,69.8,9307.0
2室1厅1卫,75.0,南北,高,精装修,2001,无 ,商品房,普通住宅,平层,砖混,城关,0,155.0,20667.0
2室2厅1卫,110.0,南北,低,简装修,2008,有 ,个人产权,普通住宅,平层,板楼,安宁,1,155.0,14091.0
2室2厅1卫,95.0,南北,中,中装修,2003,无 ,个人产权,普通住宅,平层,钢混,城关,0,100.0,10526.0
2室1厅1卫,60.0,南北,中,简装修,1995,无 ,个人产权,普通住宅,平层,砖混,城关,1,65.0,10833.0
2室1厅1卫,101.0,南北,低,简装修,2006,无 ,商品房,普通住宅,,板楼,城关,1,138.0,13663.0
2室1厅1卫,60.0,东北,中,精装修,2000,有 ,商品房,,,板楼,城关,0,69.0,11500.0
2室2厅1卫,104.0,南北,中,,,有 ,,,,,七里河,0,100.0,9615.0
3室2厅2卫,138.0,南北,中,毛坯,2021,有 ,个人产权,普通住宅,平层,板楼,七里河,0,158.0,11449.0
1室1厅1卫,43.17,南北,中,精装修,2006,有 ,商品房,普通住宅,平层,板楼,七里河,1,46.5,10771.0
2室1厅1卫,68.0,南北,低,中装修,1980,有 ,个人产权,普通住宅,平层,砖混,城关,0,79.0,11618.0
3室2厅2卫,123.64,南北,低,精装修,2008,有 ,个人产权,,平层,板楼,七里河,1,180.0,14558.0
1室1厅1卫,50.0,南北,高,简装修,1996,无 ,个人产权,普通住宅,平层,板楼,城关,1,50.0,10000.0
2室2厅1卫,104.0,南,中,简装修,2012,有 ,商品房,普通住宅,平层,板楼,城关,0,118.0,11346.0
3室2厅,113.0,南北,中,,,有 ,,,,,城关,0,126.0,11150.0
3室2厅1卫,97.0,南北,中,毛坯,2022,无 ,个人产权,普通住宅,平层,塔板结合,七里河,0,85.0,8763.0
2室2厅1卫,100.0,南,中,简装修,1999,无 ,商品房,,,板楼,安宁,1,93.8,9380.0
3室2厅1卫,107.0,南北,低,,,无 ,,,,,安宁,0,98.0,9159.0
2室1厅1卫,63.0,南北,高,,,有 ,,,,,城关,0,65.0,10317.0
2室2厅1卫,97.0,南,低,精装修,2000,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,145.0,14948.0
1室1厅1卫,48.0,南北,高,简装修,2017,无 ,个人产权,普通住宅,平层,板楼,城关,0,53.0,11042.0
3室2厅1卫,107.0,南北,高,,,有 ,,,,,安宁,0,123.0,11495.0
2室2厅1卫,91.05,南,低,中装修,2015,无 ,商品房,普通住宅,平层,板楼,安宁,0,125.0,13729.0
1室2厅1卫,39.0,西北,低,精装修,,无 ,个人产权,普通住宅,平层,钢混,城关,0,62.0,15897.0
3室2厅1卫,106.0,南北,中,,,有 ,,,,,七里河,0,115.0,10849.0
2室1厅1卫,97.12,南,低,中装修,2009,有 ,个人产权,普通住宅,,,城关,1,128.0,13180.0
3室2厅2卫,96.0,南北,高,精装修,2014,有 ,个人产权,普通住宅,平层,钢混,城关,1,99.0,10313.0
2室1厅1卫,89.78,南北,高,毛坯,2012,无 ,经济适用房,普通住宅,平层,板楼,七里河,1,75.0,8354.0
2室2厅1卫,97.0,南北,低,,,无 ,,,,,皋兰,0,42.0,4330.0
2室1厅1卫,83.0,东南,中,中装修,2000,有 ,个人产权,普通住宅,平层,板楼,城关,1,99.0,11928.0
1室1厅1卫,51.47,南,中,精装修,2015,无 ,商品房,普通住宅,平层,板楼,安宁,0,85.0,16514.0
2室1厅1卫,77.61,东西,低,简装修,,无 ,个人产权,普通住宅,平层,板楼,城关,1,84.0,10823.0
3室2厅1卫,107.28,南北,中,精装修,2008,有 ,商品房,,,板楼,七里河,1,165.0,15380.0
3室2厅2卫,119.47,南北,低,,,无 ,,,,,城关,0,90.0,7533.0
2室1厅1卫,104.38,西南,高,精装修,2012,有 ,商品房,,,板楼,城关,1,175.0,16766.0
2室1厅1卫,59.0,南北,低,简装修,1998,无 ,个人产权,普通住宅,平层,板楼,安宁,0,63.5,10763.0
3室2厅1卫,125.0,东南,高,中装修,2004,无 ,商品房,普通住宅,,板楼,七里河,0,125.0,10000.0
4室2厅2卫,140.0,南北,中,,,有 ,,,,,城关,0,125.0,8929.0
2室1厅1卫,70.03,东西,中,,,有 ,,,,,城关,0,75.0,10710.0
3室2厅2卫,153.5,南北,高,中装修,2000,无 ,商品房,普通住宅,平层,钢混,城关,1,178.0,11596.0
2室1厅1卫,40.0,东,低,精装修,1990,有 ,个人产权,普通住宅,,板楼,城关,0,55.0,13750.0
2室2厅1卫,104.37,南,低,精装修,2013,有 ,商品房,普通住宅,平层,板楼,城关,1,160.0,15330.0
2室2厅1卫,98.0,东南,中,简装修,2001,无 ,商品房,普通住宅,平层,板楼,安宁,0,100.0,10204.0
3室2厅2卫,123.0,东北,中,精装修,2012,有 ,商品房,普通住宅,平层,板楼,城关,1,185.0,15041.0
2室2厅1卫,98.22,南北,中,精装修,2012,有 ,商品房,,,板楼,七里河,1,102.0,10385.0
1室1厅1卫,60.0,南,中,简装修,2006,有 ,个人产权,普通住宅,平层,板楼,城关,1,55.0,9167.0
4室2厅2卫,138.0,南北,低,,,无 ,,,,,安宁,0,165.0,11957.0
3室2厅1卫,94.0,南北,中,,,有 ,,,,,七里河,1,98.0,10426.0
3室2厅,135.0,东南,低,,,无 ,,,,,永登,0,72.0,5333.0
2室2厅1卫,65.81,南北,中,简装修,2000,无 ,商品房,,,板楼,七里河,1,70.9,10773.0
3室2厅2卫,119.73,南北,低,,,无 ,,,,,安宁,0,137.0,11442.0
3室2厅2卫,136.5,南北,高,精装修,2010,有 ,商品房,普通住宅,平层,板楼,安宁,0,189.0,13846.0
2室1厅1卫,69.0,南,高,精装修,2008,有 ,商品房,普通住宅,平层,塔楼,城关,1,92.0,13333.0
3室2厅1卫,123.0,南北,高,中装修,2007,无 ,个人产权,普通住宅,平层,钢混,城关,0,149.0,12114.0
3室2厅2卫,134.0,南北,中,精装修,,无 ,个人产权,普通住宅,平层,板楼,榆中,0,80.0,5970.0
3室2厅1卫,100.0,南北,低,精装修,2014,有 ,商品房,普通住宅,,板楼,安宁,0,149.0,14900.0
2室2厅1卫,102.87,南北,低,精装修,2007,有 ,商品房,普通住宅,平层,塔板结合,城关,0,115.0,11179.0
2室2厅1卫,91.0,南北,中,毛坯,2013,有 ,经济适用房,普通住宅,,,七里河,0,75.0,8242.0
2室1厅1卫,76.21,南北,低,简装修,2009,有 ,个人产权,普通住宅,平层,钢混,西固,0,66.0,8660.0
2室2厅1卫,87.54,南北,中,毛坯,2011,无 ,商品房,普通住宅,平层,板楼,七里河,1,120.0,13708.0
2室1厅1卫,85.0,西北,中,毛坯,2016,有 ,个人产权,普通住宅,平层,板楼,七里河,0,70.0,8235.0
3室2厅2卫,123.87,南北,高,精装修,2008,有 ,商品房,普通住宅,平层,塔板结合,城关,1,154.0,12432.0
3室2厅1卫,110.0,南北,中,,,有 ,,,,,榆中,0,80.0,7273.0
2室2厅1卫,98.0,南北,低,简装修,2014,有 ,商品房,普通住宅,平层,板楼,城关,0,128.0,13061.0
3室2厅1卫,127.0,南北,低,,,无 ,,,,,榆中,0,76.0,5984.0
2室2厅1卫,85.66,南北,中,精装修,2003,有 ,商品房,普通住宅,,板楼,城关,1,98.0,11441.0
2室2厅1卫,96.0,南北,中,毛坯,,有 ,商品房,普通住宅,平层,钢混,榆中,0,55.0,5729.0
3室2厅1卫,105.0,东南,低,精装修,2004,有 ,个人产权,普通住宅,平层,钢混,城关,1,132.0,12571.0
3室1厅1卫,87.0,南北,中,精装修,2008,有 ,商品房,普通住宅,开间,塔板结合,城关,1,105.0,12069.0
2室2厅2卫,108.36,南北,高,精装修,2010,有 ,个人产权,普通住宅,平层,板楼,安宁,0,144.8,13363.0
2室1厅1卫,75.0,西南,低,,,无 ,,,,,七里河,1,85.0,11333.0
2室2厅1卫,91.37,南,高,毛坯,2016,有 ,个人产权,普通住宅,平层,板楼,七里河,0,77.0,8427.0
2室2厅1卫,99.1,东南,低,精装修,2011,有 ,商品房,普通住宅,,板楼,七里河,1,166.0,16751.0
3室2厅2卫,117.79,南北,高,,,有 ,,,,,安宁,0,117.0,9933.0
3室2厅2卫,132.96,南北,高,精装修,2004,有 ,商品房,普通住宅,平层,塔板结合,城关,1,143.0,10755.0
3室2厅1卫,107.0,南北,中,简装修,2008,无 ,商品房,,,板楼,七里河,1,150.0,14019.0
2室2厅1卫,86.4,东西,高,精装修,2000,无 ,商品房,,,板楼,七里河,0,94.2,10903.0
2室2厅1卫,70.0,西,中,精装修,1995,无 ,个人产权,普通住宅,平层,钢混,城关,1,87.0,12429.0
2室1厅1卫,63.81,东,高,简装修,2002,有 ,个人产权,普通住宅,平层,板楼,城关,0,81.0,12694.0
3室2厅2卫,127.0,南北,中,精装修,2020,有 ,个人产权,普通住宅,平层,板楼,七里河,0,156.0,12283.0
2室1厅1卫,41.0,东,中,中装修,2010,有 ,个人产权,普通住宅,平层,板楼,安宁,0,46.5,11341.0
2室2厅1卫,117.19,北,中,简装修,2000,有 ,商品房,,,板楼,城关,1,109.0,9301.0
2室2厅1卫,74.0,南,中,简装修,2010,无 ,个人产权,普通住宅,平层,砖混,安宁,1,85.0,11486.0
2室1厅1卫,60.0,南,中,简装修,1995,有 ,个人产权,普通住宅,平层,板楼,城关,0,61.0,10167.0
2室2厅1卫,94.0,东北,低,精装修,2016,有 ,商品房,普通住宅,平层,板楼,城关,1,130.0,13830.0
2室1厅1卫,70.6,东西,中,精装修,2002,有 ,个人产权,普通住宅,平层,板楼,城关,0,78.0,11048.0
3室2厅1卫,117.62,南北,中,简装修,2008,无 ,个人产权,普通住宅,平层,钢混,七里河,1,120.0,10202.0
2室1厅1卫,101.6,南北,高,,,有 ,,,,,城关,0,93.0,9154.0
3室2厅1卫,135.61,南北,低,精装修,1998,无 ,经济适用房,,,板楼,城关,1,150.0,11061.0
2室2厅1卫,80.29,南北,低,精装修,2003,有 ,个人产权,普通住宅,平层,塔板结合,城关,1,89.0,11085.0
2室1厅1卫,81.0,南北,高,,,有 ,,,,,城关,0,90.0,11111.0
2室2厅1卫,61.0,东西,中,中装修,2006,无 ,商品房,普通住宅,平层,,城关,0,79.0,12951.0
3室2厅2卫,141.0,南北,低,,,无 ,,,,,城关,0,140.0,9929.0
2室2厅2卫,107.0,南北,中,简装修,2004,无 ,商品房,,,板楼,城关,1,117.0,10935.0
2室2厅1卫,110.0,西北,高,简装修,2006,有 ,商品房,普通住宅,平层,板楼,城关,1,168.0,15273.0
2室1厅1卫,46.0,南,低,中装修,2016,无 ,个人产权,普通住宅,平层,砖混,七里河,0,53.0,11522.0
4室2厅2卫,143.0,南北,中,毛坯,2019,无 ,商品房,普通住宅,平层,板楼,安宁,0,165.0,11538.0
3室2厅1卫,129.74,南北,高,,,有 ,,,,,永登,0,66.0,5087.0
2室2厅2卫,108.17,东南,中,精装修,2006,有 ,商品房,普通住宅,,板楼,七里河,1,150.0,13867.0
2室1厅1卫,70.61,东,中,中装修,2010,有 ,个人产权,普通住宅,平层,钢混,城关,1,94.0,13313.0
2室2厅1卫,97.0,南,低,豪华装修,2012,有 ,个人产权,普通住宅,平层,钢混,城关,0,130.0,13402.0
2室1厅1卫,60.0,南北,中,简装修,2002,无 ,商品房,普通住宅,平层,板楼,城关,1,68.0,11333.0
3室2厅1卫,110.0,西北,高,精装修,2008,有 ,商品房,普通住宅,,板楼,安宁,1,153.0,13909.0
3室2厅2卫,151.3,东南,低,毛坯,2013,有 ,商品房,普通住宅,平层,板楼,城关,0,183.0,12095.0
3室2厅2卫,119.22,南北,低,,,无 ,,,,,安宁,0,136.0,11407.0
2室0厅1卫,42.0,南北,高,,,有 ,,,,,七里河,0,42.0,10000.0
2室2厅1卫,104.0,东北,高,精装修,2004,有 ,商品房,普通住宅,,板楼,城关,1,155.0,14904.0
2室2厅1卫,75.61,东南,中,精装修,2006,有 ,个人产权,普通住宅,平层,板楼,安宁,0,99.0,13094.0
3室2厅1卫,129.37,南北,高,毛坯,2001,有 ,商品房,,,板楼,城关,1,114.8,8874.0
3室2厅1卫,93.0,南北,中,,,有 ,,,,,城关,0,103.0,11075.0
2室1厅1卫,60.0,南北,高,简装修,1998,有 ,个人产权,普通住宅,平层,钢混,西固,0,68.0,11333.0
3室2厅1卫,95.0,南,低,精装修,2014,有 ,商品房,普通住宅,平层,钢混,城关,1,105.0,11053.0
3室2厅1卫,124.0,南北,高,毛坯,2020,有 ,商品房,普通住宅,平层,,榆中,0,65.0,5242.0
2室2厅1卫,87.0,南北,中,精装修,2009,有 ,商品房(免税),普通住宅,平层,板楼,城关,1,97.0,11149.0
2室2厅1卫,99.31,南,高,精装修,2012,无 ,个人产权,普通住宅,,板楼,城关,1,173.0,17420.0
3室2厅1卫,104.31,南北,中,精装修,2006,无 ,个人产权,普通住宅,平层,钢混,城关,0,200.0,19174.0
2室1厅1卫,52.43,南,高,简装修,2010,无 ,个人产权,普通住宅,平层,砖混,城关,1,57.9,11043.0
2室1厅1卫,83.0,西南,高,简装修,2004,有 ,经济适用房,普通住宅,平层,板楼,城关,1,96.0,11566.0
2室2厅1卫,86.63,南北,高,,,有 ,,,,,城关,0,86.0,9927.0
2室1厅1卫,52.64,西北,中,精装修,2006,有 ,商品房,普通住宅,平层,板楼,城关,1,72.0,13678.0
1室1厅1卫,66.7,南北,高,,,有 ,,,,,城关,0,60.0,8996.0
1室1厅1卫,47.22,南北,中,,,有 ,,,,,七里河,1,51.0,10801.0
3室2厅2卫,135.0,东,高,毛坯,2008,无 ,商品房(免税),普通住宅,平层,板楼,城关,1,166.0,12296.0
2室1厅1卫,62.0,南,高,简装修,1998,无 ,商品房,普通住宅,平层,板楼,城关,1,70.0,11290.0
2室1厅1卫,98.0,南北,中,简装修,2018,有 ,个人产权,普通住宅,平层,板楼,城关,0,98.0,10000.0
2室2厅1卫,125.3,南北,高,精装修,2012,有 ,个人产权,普通住宅,平层,钢混,城关,0,170.0,13567.0
2室1厅1卫,96.11,南北,高,,,有 ,,,,,城关,0,100.0,10405.0
2室2厅1卫,81.5,南北,低,精装修,2004,有 ,个人产权,普通住宅,平层,钢混,城关,1,94.0,11534.0
3室2厅1卫,127.87,南北,中,简装修,2006,有 ,商品房,普通住宅,平层,钢混,城关,0,142.0,11105.0
3室2厅1卫,98.0,东西,低,简装修,2002,无 ,商品房,,,板楼,七里河,0,105.0,10714.0
2室1厅1卫,61.35,西,中,简装修,2002,无 ,个人产权,普通住宅,平层,钢混,城关,0,78.0,12714.0
3室3厅2卫,155.4,东北,高,,2016,有 ,个人产权,普通住宅,平层,板楼,七里河,0,130.0,8366.0
3室2厅1卫,98.0,南北,中,毛坯,2020,有 ,个人产权,普通住宅,平层,板楼,城关,0,97.0,9898.0
3室1厅1卫,58.39,南,高,简装修,2004,有 ,个人产权,普通住宅,平层,板楼,城关,0,63.0,10790.0
2室1厅1卫,55.0,南北,低,精装修,,无 ,个人产权,普通住宅,平层,砖混,城关,1,79.0,14364.0
2室2厅1卫,95.0,南,高,毛坯,2014,无 ,个人产权,普通住宅,平层,板楼,城关,1,108.0,11368.0
3室2厅1卫,95.0,南北,中,精装修,2020,有 ,商品房,普通住宅,平层,塔楼,七里河,0,95.0,10000.0
2室2厅1卫,95.0,南,高,精装修,2015,有 ,个人产权,普通住宅,平层,钢混,城关,0,138.0,14526.0
3室2厅2卫,135.0,南北,高,,,有 ,,,,,城关,1,140.0,10370.0
2室2厅1卫,112.0,南北,高,,,有 ,,,,,城关,0,100.0,8929.0
3室2厅2卫,98.0,南北,中,简装修,2004,有 ,商品房,普通住宅,,板楼,七里河,1,130.0,13265.0
3室2厅2卫,111.0,南北,中,,,有 ,,,,,榆中,0,58.0,5225.0
3室2厅2卫,115.0,南北,中,精装修,2020,有 ,商品房,,,板楼,七里河,0,118.0,10261.0
3室1厅1卫,109.0,南北,中,,,有 ,,,,,七里河,0,115.0,10550.0
2室2厅1卫,110.0,东西,中,简装修,2000,有 ,商品房,普通住宅,平层,板楼,城关,1,200.0,18182.0
3室2厅2卫,140.0,南北,高,毛坯,2012,有 ,商品房,普通住宅,平层,板楼,城关,1,200.0,14286.0
2室1厅1卫,94.18,东西,高,精装修,2003,有 ,商品房,普通住宅,,板楼,七里河,1,128.0,13591.0
2室2厅1卫,125.0,东西,中,中装修,2003,无 ,个人产权,普通住宅,平层,钢混,城关,1,148.0,11840.0
2室2厅1卫,120.0,南,低,简装修,2006,无 ,个人产权,普通住宅,,,安宁,1,125.0,10417.0
2室2厅1卫,95.12,南北,中,精装修,2014,有 ,个人产权,普通住宅,平层,板楼,安宁,0,139.9,14708.0
3室2厅1卫,94.0,南北,中,精装修,,有 ,个人产权,普通住宅,平层,板楼,榆中,0,73.0,7766.0
4室2厅2卫,144.7,南北,高,精装修,2005,无 ,商品房,,,板楼,城关,1,200.0,13822.0
2室2厅1卫,94.52,南北,高,精装修,2010,无 ,个人产权,普通住宅,平层,平房,城关,1,135.0,14283.0
2室1厅1卫,72.0,南北,中,简装修,2008,无 ,个人产权,普通住宅,平层,钢混,城关,1,105.0,14583.0
2室1厅1卫,55.54,南北,高,精装修,2001,无 ,商品房,普通住宅,,板楼,七里河,1,65.8,11847.0
2室2厅1卫,100.57,南北,中,毛坯,2015,有 ,商品房,普通住宅,平层,钢混,城关,0,99.0,9844.0
2室2厅,117.0,南北,中,,,有 ,,,,,城关,1,125.0,10684.0
3室2厅2卫,127.0,南北,中,,,有 ,,,,,城关,0,120.0,9449.0
2室2厅1卫,110.38,南北,中,精装修,2002,无 ,个人产权,普通住宅,平层,钢混,城关,0,135.5,12276.0
2室2厅1卫,88.8,西南,中,精装修,2017,无 ,个人产权,,平层,钢混,城关,0,91.0,10248.0
2室2厅1卫,103.75,南北,低,精装修,2005,无 ,商品房,,,板楼,城关,1,140.0,13494.0
3室2厅2卫,124.67,南,低,毛坯,1998,有 ,商品房,,,板楼,七里河,0,135.0,10829.0
2室2厅1卫,99.91,东,高,精装修,2008,无 ,商品房,普通住宅,平层,板楼,城关,1,135.0,13512.0
2室2厅1卫,95.0,南,中,,,有 ,,,,,安宁,0,94.0,9895.0
2室1厅1卫,93.0,南,低,,,无 ,,,,,城关,0,68.0,7312.0
3室2厅2卫,140.0,南北,低,,,无 ,,,,,七里河,1,155.0,11071.0
2室1厅1卫,97.0,西南,中,毛坯,2002,有 ,个人产权,普通住宅,平层,钢混,七里河,0,65.0,6701.0
3室2厅1卫,89.0,南,高,精装修,2000,无 ,商品房,普通住宅,平层,砖混,城关,1,99.0,11124.0
2室1厅1卫,79.43,南北,中,简装修,2002,有 ,商品房,普通住宅,,板楼,城关,0,92.0,11583.0
2室0厅1卫,55.0,南北,高,,,有 ,,,,,城关,1,61.0,11091.0
2室1厅1卫,71.27,南北,高,简装修,2000,无 ,商品房,,,板楼,七里河,0,76.0,10664.0
2室1厅1卫,105.0,南北,低,精装修,2010,有 ,个人产权,普通住宅,,,城关,1,159.0,15143.0
3室2厅1卫,127.87,南北,中,精装修,2006,有 ,商品房,普通住宅,平层,板楼,城关,0,143.0,11183.0
2室2厅,85.01,南,低,,,无 ,,,,,榆中,0,52.0,6117.0
3室1厅1卫,126.62,南北,中,简装修,1998,有 ,商品房,,,板楼,城关,1,160.0,12636.0
2室1厅1卫,71.5,南,低,,2006,无 ,,,,,城关,1,28.0,3916.0
2室2厅1卫,75.0,南北,高,中装修,2004,无 ,房改房,普通住宅,平层,钢混,城关,1,76.8,10240.0
2室1厅1卫,86.0,东北,中,毛坯,2002,有 ,个人产权,普通住宅,平层,板楼,七里河,1,69.0,8023.0
2室2厅1卫,91.0,南北,高,精装修,2012,无 ,个人产权,普通住宅,平层,板楼,城关,1,88.0,9670.0
2室2厅1卫,98.0,南北,中,,,有 ,,,,,榆中,0,70.0,7143.0
1室1厅1卫,61.75,西,低,毛坯,2015,有 ,个人产权,普通住宅,平层,,七里河,0,45.0,7287.0
3室2厅1卫,95.0,南,低,毛坯,2017,有 ,商品房,普通住宅,平层,板楼,榆中,0,53.0,5579.0
3室2厅2卫,138.0,南北,低,,,无 ,,,,,安宁,0,130.0,9420.0
1室0厅1卫,41.19,北,低,毛坯,2018,有 ,商品房,,平层,板楼,七里河,0,70.0,16994.0
3室1厅1卫,93.43,南北,高,精装修,2019,有 ,商品房,普通住宅,,板楼,榆中,0,60.0,6422.0
2室1厅1卫,52.24,西,中,,2008,无 ,个人产权,普通住宅,平层,钢混,安宁,1,76.0,14548.0
2室2厅1卫,97.25,南北,中,简装修,2005,无 ,商品房,普通住宅,平层,板楼,城关,0,98.0,10077.0
2室1厅1卫,64.0,南北,高,精装修,1998,有 ,商品房,普通住宅,,板楼,七里河,0,84.2,13156.0
2室2厅1卫,97.68,东西,中,简装修,2009,有 ,商品房,,,板楼,七里河,0,105.5,10801.0
1室1厅1卫,49.17,南,高,精装修,2000,有 ,商品房(免税),普通住宅,平层,板楼,七里河,1,88.0,17897.0
3室2厅1卫,104.0,南北,中,毛坯,2021,有 ,商品房,普通住宅,平层,塔板结合,七里河,0,143.0,13750.0
2室1厅1卫,65.0,西南,中,中装修,2000,无 ,商品房,普通住宅,平层,钢混,城关,1,80.0,12308.0
2室1厅1卫,103.0,南北,高,毛坯,2016,有 ,商品房,普通住宅,平层,板楼,七里河,0,158.0,15340.0
4室1厅1卫,170.0,南北,高,,,有 ,,,,,城关,0,180.0,10588.0
2室1厅1卫,67.94,东西,低,简装修,2002,有 ,个人产权,普通住宅,平层,板楼,城关,1,97.5,14351.0
2室1厅1卫,50.0,南北,高,精装修,2002,无 ,商品房,,,板楼,七里河,1,79.0,15800.0
2室2厅1卫,92.0,南北,中,精装修,2000,无 ,个人产权,普通住宅,平层,板楼,城关,0,113.0,12283.0
2室2厅1卫,82.5,南北,低,精装修,2001,有 ,个人产权,普通住宅,平层,板楼,安宁,0,95.0,11515.0
2室2厅1卫,91.0,南,低,,,无 ,,,,,七里河,0,133.0,14615.0
2室2厅1卫,96.0,南北,中,简装修,2007,无 ,个人产权,普通住宅,平层,,城关,1,185.0,19271.0
2室2厅1卫,87.51,东,低,精装修,2014,有 ,商品房,普通住宅,,板楼,安宁,0,104.0,11884.0
3室2厅2卫,124.0,南北,中,精装修,2008,有 ,商品房,普通住宅,平层,塔楼,城关,1,148.0,11935.0
2室1厅1卫,70.5,南北,中,中装修,2000,无 ,个人产权,普通住宅,平层,塔楼,七里河,1,76.0,10780.0
2室2厅2卫,103.99,南北,中,精装修,2014,有 ,商品房,普通住宅,平层,板楼,城关,1,160.0,15386.0
3室2厅1卫,95.0,南北,中,,,有 ,,,,,七里河,0,90.0,9474.0
3室2厅2卫,123.0,南北,中,,,有 ,,,,,榆中,0,79.0,6423.0
1室1厅1卫,55.5,西,高,简装修,2005,无 ,普通商品房,普通住宅,平层,板楼,城关,0,82.0,14775.0
3室2厅2卫,121.96,南北,中,精装修,2019,无 ,商品房,普通住宅,平层,板楼,七里河,0,176.8,14497.0
3室2厅2卫,116.0,南北,中,毛坯,2019,有 ,商品房,普通住宅,,板楼,七里河,0,155.0,13362.0
1室2厅1卫,55.0,东西,中,简装修,1995,有 ,商品房,普通住宅,,板楼,城关,0,56.0,10182.0
2室1厅1卫,65.0,东西,中,简装修,1995,无 ,商品房,普通住宅,,板楼,城关,0,69.8,10738.0
2室2厅1卫,97.0,南,低,毛坯,2017,无 ,个人产权,普通住宅,平层,钢混,七里河,0,133.0,13711.0
2室1厅1卫,58.41,南北,低,简装修,2002,有 ,商品房,,,板楼,七里河,1,86.0,14724.0
3室2厅2卫,118.12,南北,中,精装修,2005,有 ,个人产权,普通住宅,平层,板楼,城关,1,158.0,13376.0
2室2厅1卫,100.0,南北,中,,,有 ,,,,,城关,0,105.0,10500.0
2室2厅1卫,92.0,南北,中,精装修,2001,有 ,商品房,普通住宅,平层,板楼,城关,0,111.0,12065.0
3室2厅1卫,105.0,南,高,精装修,,无 ,商品房,,,,城关,0,100.0,9524.0
1室1厅1卫,59.0,南,中,毛坯,2017,有 ,个人产权,普通住宅,平层,板楼,安宁,0,69.0,11695.0
2室1厅1卫,70.8,西,中,中装修,2006,无 ,个人产权,普通住宅,平层,板楼,七里河,1,87.2,12316.0
3室2厅1卫,116.0,南北,中,中装修,2002,有 ,商品房,普通住宅,平层,塔板结合,城关,1,116.0,10000.0
2室2厅1卫,93.0,南北,中,中装修,2003,无 ,个人产权,普通住宅,平层,钢混,城关,0,115.0,12366.0
2室2厅1卫,92.0,南,高,精装修,2015,有 ,个人产权,普通住宅,平层,钢混,七里河,0,145.0,15761.0
3室2厅2卫,137.0,南北,低,毛坯,2019,无 ,商品房,普通住宅,平层,板楼,城关,0,129.0,9416.0
2室2厅1卫,100.0,南北,高,,,有 ,,,,,城关,0,117.0,11700.0
